ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Statistics South Africa, Telecommunications and Postal Services (2015-2020), The Presidency, Tourism, Trade, Industry and Competition",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:58:39 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 3 - Number  of work opportunities created through Working for Tourism projects.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",642,,,,,,1 439,,,,,,1 026,,,,,,1 026,,,,,,"4 133 Work opportunities 
created.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 1 - Number of incentive programmes implemented,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Report on progress made
with the implementation
of the GTIP for the
quarter submitted.","Report on progress made with the implementation of the GTIP for the quarter was submitted.

",None.,N/A,,,Report on progress made with the implementation of the GTIP for the quarter submitted.,,,,,,Report on progress made with the implementation of the GTIP for the quarter submitted.,,,,,,Report on progress made with the implementation of the GTIP for the quarter submitted.,,,,,,"One incentive programme implemented:
Implementation of the GTIP.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 2 - Number of Domestic Tourism Awareness Programmes implemented,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",-,No target during the period under review.,None.,N/A,,,Implementation of World Tourism Day (27 September) & Tourism Month (September) Campaign.,,,,,,Implementation of Festive Campaign.,,,,,,"• Implementation of Easter Campaign.
• Implementation of Cultural Event.
",,,,,,"Four Domestic Tourism Campaigns implemented:
• Easter Campaign
• World Tourism Day
• Festive Summer
• Cultural Event.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 3 - Number of initiatives implemented to support tourism SMMEs - Audit of Tourism Incubators across the country,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","• Identify all tourism incubators across the country through an open call.
• Source information from academia on incubators.
","• Identification of all tourism incubators across the country through an open call was not done.
• Sourcing of information from academia on incubators was not done. However, A Call for inviting information completed and email repository established.","Circulation of advert for request for information delayed due to price negotiations which resulted in 2 procurement processes.  
","• Advert to go out first week of July 2023. 

• Letters will be send to the academia before the end of July 2023.

 
",,,"Undertake an audit of the tourism incubators to determine viability, innovation and needs.",,,,,,Determine an alternative system for the support of tourism incubators.,,,,,,"Finalise the alternative system for the support of tourism incubators, as identified in the audit.",,,,,,• Audit of Tourism Incubators across the country.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 3 - Number of initiatives implemented to support tourism SMMEs - Existing business incubators implemented,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Business Support and Development Incubation Programme implemented through:
• Tourism Technology & Innovation Incubator.
• Food Service Incubator.
• Community-based Tourism Enterprises Incubator.
","Business Support and Development Incubation Programme was implemented through:
• Tourism Technology & Innovation Incubator. 
• Food Service Incubator.
• Community-based tourism enterprises Incubator.",None.,N/A,,,"Business Support and Development Incubation Programme implemented through:
• Tourism Technology & Innovation Incubator.
• Food Service Incubator.
• Community-based Tourism Enterprises Incubator.
",,,,,,"Business Support and Development Incubation Programme implemented through:
• Tourism Technology & Innovation Incubator.
• Food Service Incubator.
• Community-based Tourism Enterprises Incubator.
",,,,,,"Business Support and Development Incubation Programme implemented through:
• Tourism Technology & Innovation Incubator.
• Food Service Incubator.
• Community-based Tourism Enterprises Incubator.
",,,,,,"1. Incubation Programme implemented:
• Existing business incubators implemented:
i. Tourism Technology & Innovation Incubator.
ii. Food Service Incubator.
iii. Community-based Tourism Enterprises Incubator.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 3 - Number of initiatives implemented to support tourism SMMEs - New business incubators established,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","• Business Advisory Services focusing on Women in Tourism in Limpopo implemented.
• Business Advisory Services focusing on Homestay Pilot Programme implemented.
","• Business Advisory Services focusing on Women in Tourism in Limpopo was implemented.
• Business Advisory Services focusing on Homestay Pilot Programme was implemented.

",None.,N/A,,,"• Business Advisory Services focusing on Women in Tourism in Limpopo implemented.
• Business Advisory Services focusing on Homestay Pilot Programme implemented.
",,,,,,"• Business Advisory Services focusing on Women in Tourism in Limpopo implemented.
• Business Advisory Services focusing on Homestay Pilot Programme implemented.
",,,,,,"• Business Advisory Services focusing on Women in Tourism in Limpopo implemented.
• Business Advisory Services focusing on Homestay Pilot Programme implemented.
",,,,,,"• New business 
incubators established:
i. Business Advisory Services focusing on Women in Tourism in Limpopo
ii. Business Advisory Services focusing on Homestay Pilot Programme.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 3 - Number of initiatives implemented to support tourism SMMEs - Resource Efficiency Cleaner Production (RECP) Training and Business Support Programme,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",RECP Training and Business Support Programme implemented.,RECP Training and Business Support Programme was not implemented.,The Service Provider appointment could not be finalised since procurement process was only initiated during Q1 of 2023/24 and not quarter 4 of 2022/23 as initially planned.,"Approval of Terms of Reference and advertisement of tender anticipated to be completed by the first week of July 2023. 
Appointment and Service Level Agreement (SLA) drafting will be finalised during quarter 2.",,,RECP Training and Business Support Programme implemented.,,,,,,RECP Training and Business Support Programme implemented.,,,,,,"• RECP Training and Business Support Programme implemented.
• Annual report developed.
",,,,,,2. Implement Resource Efficiency Cleaner Production (RECP) Training and Business Support Programme.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 4 - Number of programmes implemented to enhance visitor service and experiences - Implementation of the Tourism Monitors in all provinces including South African National Biodiversity Institute (SANBI) and iSimangaliso,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Report on the implementation of the Tourism Monitors Programme developed.,"The report on the implementation of the Tourism Monitors Programme was developed. However, the programme was not implemented.",The service providers to implement the programme were not appointed due to the revision of the concept as per Minister's instruction.,"The revised concept, advertisement and appointment of the service providers to be finalised during the second quarter of the financial year.",,,Report on the implementation of the Tourism Monitors Programme developed.,,,,,,Report on the implementation of the Tourism Monitors Programme developed.,,,,,,Report on the implementation of the Tourism Monitors Programme including SANBI and iSimangaliso developed.,,,,,,2. Implementation of the Tourism Monitors in all provinces including South African National Biodiversity Institute (SANBI) and iSimangaliso.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 4 - Number of programmes implemented to enhance visitor service and experiences - Joint tourist safety awareness sessions conducted,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","• Joint Tourist safety awareness session conducted.
• Report on the session developed.
","• Joint Tourist safety awareness session was conducted at Bourke’s Luck Potholes, in Mpumalanga Province on 23 June 2023.
• Report on the session was developed.",None,N/A,,,"• Joint Tourist safety awareness session conducted.
• Report on the session developed.
",,,,,,"• Joint Tourist safety awareness session conducted.
• Report on the session developed.
",,,,,,"• Joint Tourist safety awareness session conducted.
• Report on the session developed.
",,,,,,3. Joint tourist safety awareness sessions conducted.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 4 - Number of programmes implemented to enhance visitor service and experiences - Service Excellence Standard (SANS: 1197),Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","• Report on the implementation of the Service Excellence Standard (SANS:1197) with focus on – Small towns and – Tourism product support.
• Stakeholder consultation and endorsement undertaken.
","• The implementation of the Service Excellence Standard (SANS:1197) with focus on - Small Towns and - Tourism Product support was reported.

• Deneysville Small Town stakeholder consultations were undertaken on 23 May 2023 with Free State provincial Department and on 24 May 2023 with Metsi Maholo Local Municipality and endorsement of the project was granted accordingly.",None.,N/A,,,Report on the implementation of the Service Excellence Standard (SANS:1197) with focus on – Small towns and – Tourism product support.,,,,,,Report on the implementation of the Service Excellence Standard (SANS:1197) with focus on – Small towns and – Tourism product support.,,,,,,"• Report on the implementation of the Service Excellence Standard (SANS:1197) with focus on – Small towns and – Tourism product support.
• Close-out report developed.
",,,,,,"1. Implement Service Excellence Standard (SANS: 1197) with focus on:
• Small towns and
• Tourism product support.
",-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 5 - Number of capacity building programmes implemented - 1 500 unemployed youth trained on identified skills development programmes,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","• Recruitment and onboarding of participants undertaken.
• Training delivery and placement of 375 unemployed youth with the host employers.
","• Recruitment and on-boarding of participants was undertaken.
• Training delivery and placement of 1 636 unemployed youth with the host employers was undertaken.","None

Training programmes carried over from previous cycle, Participants still enrolled.None

Training programmes carried over from previous cycle, Participants still enrolled.",N/A,,,Training delivery and placement of 375 unemployed youth with the host employers.,,,,,,Training delivery and placement of 375 unemployed youth with the host employers.,,,,,,"• Report on 375 unemployed youth trained on identified skills development programmes.
• Annual report compiled for training and placement of 1 500 unemployed youth on in various skills development programmes.
",,,,,,5. 1 500 unemployed youth trained on identified skills development programmes.,-,,,,,,,366
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 5 - Number of capacity building programmes implemented - 2 500 unemployed youth trained on norms and standards for safe tourism operations,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",625 unemployed youth trained on norms and standards for safe tourism operations.,"1 351 unemployed youth were trained on norms and standards for safe tourism operations. 
","Due to the nature of the skills programmes, some learners were carried over from the previous cycle.",N/A,,,625 unemployed youth trained on norms and standards for safe tourism operations.,,,,,,625 unemployed youth trained on norms and standards for safe tourism operations.,,,,,,"• 625 unemployed youth trained on norms and standards for safe tourism operations.
• Annual report compiled for training of 2 500 unemployed youth on norms and standards for safe tourism operations.
",,,,,,1. 2 500 unemployed youth trained on norms and standards for safe tourism operations.,-,,,,,,,366
