ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Correctional Services, Defence, Employment and Labour, Environment, Forestry and Fisheries, Financial and Fiscal Commission, Government Communication and Information System, Government Pension Administration Agency, Government Printing Works, Government Technical Advisory Center, Health",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:31:52 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Number of briefings and presentations made.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,369
National Treasury,Financial and Fiscal Commission,National,PROGRAMME 2: RESEARCH,PROGRAMME 2: RESEARCH,Annually,Number of special projects undertaken,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Annually,Clean audit,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,Clean Audit,,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% of disabled employees as total employees,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",2 %,5.94 %,None,None,,,2 %,,,,,,2 %,,,,,,2 %,,,,,,2 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% of female employees as total employees,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",51 %,62.58 %,None,None,,,51 %,,,,,,51 %,,,,,,51 %,,,,,,51 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% of black employees as total employees,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",92 %,91.14 %,"Recruitment process still in 
progress. The decrease was also affected by employees’ resignations. ",Increase black representation on vacant positions advertised.  ,,,92 %,,,,,,92 %,,,,,,92 %,,,,,,92 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% of accurate payment of valid invoices paid within 30 working days,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",100 %,100 %,None,None,,,100 %,,,,,,100 %,,,,,,100 %,,,,,,100 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% of all amounts in Unclaimed Benefits paid (excluding interest),Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",10 %,15.05 %,"Performance is based on paid. case against all unclaimed benefit cases. Prior year balance ass fixed hence all prior year payment reduced the balance.
",None,,,25 %,,,,,,35 %,,,,,,60 %,,,,,,60 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% clients reached through Digital Communication channel,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",55 %,61.20 %,Increased number of Self-Service users. ,None,,,55 %,,,,,,55 %,,,,,,65 %,,,,,,55 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 1 - SUPPORT SERVICES,PROGRAMME 1 - SUPPORT SERVICES,Quarterly,% of time ICT system is available during required times per quarter,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",97 %,99.50 %,"Constant system and service .provider monitoring is in place to ensure system availability is well managed.
",None,,,97 %,,,,,,97 %,,,,,,97 %,,,,,,97 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of client satisfaction levels,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",90 %,95.62 %,"Maintain and up performance through constant monitoring.
",None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of first contact calls resolved versus calls answered excluding escalated calls,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",66 %,99.08 %,"Call handling in the Call Centre environment is regarded as call resolution as it is within the call centre agent’s control to measure the percentage of calls presented against calls answered. 

First Call Resolution is on Benefit statements, Tax certificates, Proof of Payments and salary advises that are available on the system.

The target is exceeded; however, the Call centre is dependent on operational units to effectively provide positive feedback to clients as queries are not resolved rather handled in the Call Centre.

",,,,66 %,,,,,,66 %,,,,,,66 %,,,,,,66 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of NT members admitted within 14 working days,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",99 %,100 %,Support and monitoring from management. ,None,,,99 %,,,,,,99 %,,,,,,99 %,,,,,,99 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of GEPF members admitted within 14 working days,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",98 %,100 %,Active production management plans in place and constant monitoring. ,None,,,98 %,,,,,,98 %,,,,,,98 %,,,,,,98 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of GEPF contributions received and reconciled by the 22nd of the month,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",97 %,99.95 %,"Well-defined SOP, timeous collection of contributions, regular follow-ups with defaulting employers and escalation thereof.  ",None,,,97 %,,,,,,97 %,,,,,,97 %,,,,,,97 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of NT clients records maintained within 21 working days,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",99 %,100 %,Support and monitoring from management. ,None,,,99 %,,,,,,99 %,,,,,,99 %,,,,,,99 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of NT suspended pensioners (overseas) reinstated within 21 working days after receipt of Life Certificates,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",99 %,100 %,Support and monitoring from management.,None,,,99 %,,,,,,99 %,,,,,,99 %,,,,,,99 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of NT membership certificates issued within 30 working days of admission,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",99 %,100 %,Support and monitoring from management.,None,,,99 %,,,,,,99 %,,,,,,99 %,,,,,,99 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of NT Death benefits paid within 60 working days after duly completed documents were received,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",90 %,100 %,Support and monitoring from management. ,None,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,100 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,"% GEPF benefits paid within 45 working days liability date, excluding Death benefits after receiving duly completed documents",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",87 %,94.13 %,Active production and MIS management on daily movement of claims have improved. There is still room for improvement. ,None ,,,87 %,,,,,,87 %,,,,,,87 %,,,,,,87 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of NT benefits paid within 20 working days after receipt of duly completed documents excluding death benefits,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",90 %,99.99 %,Support and monitoring from management.,None ,,,90 %,,,,,,90 %,,,,,,90 %,,,,,,90 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of visitors serviced versus number of visitors,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",94 %,99.88 %,"Maintain and up performance through constant monitoring.
",None,,,94 %,,,,,,94 %,,,,,,94 %,,,,,,94 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of GEPF Death benefits paid within 60 working days of liability date after duly completed documents were received,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",60 %,70.45 %,More resources have been trained to work on death claims and the capacity to approve death distributions were increased. ,None,,,60 %,,,,,,60 %,,,,,,60 %,,,,,,60 %,0 %,,,,,,,369
National Treasury,Government Pension Administration Agency,National,PROGRAMME 2 – BENEFITS ADMINISTRATION,PROGRAMME 2 – BENEFITS ADMINISTRATION,Quarterly,% of TEPF contributions received and reconciled by the 22nd of the month,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",97 %,116 %,"Overpayment made by few employers, and such employers were engaged in order to effect the refunds.
",,,,97 %,,,,,,97 %,,,,,,97 %,,,,,,97 %,116 %,,,,,,,369
