ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Government Technical Advisory Center, Health, Higher Education and Training, Home Affairs, Human Settlements, Independent Communications Authority of South Africa, Independent Electoral Commission, Independent Police Investigative Directorate, International Relations and Cooperation, Justice and Constitutional Development",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:33:53 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,"2.15.1 Social Compact between the Executive, Judiciary and Legislative tiers of government implemented.",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Consultation conducted with Judiciary and the Legislature on the Social Compact discussion document,-,,,,,Consultation conducted with Judiciary and the Legislature on the Social Compact discussion document,,,,,,Revised Social Compact discussion document prepared,,,,,,Social Compact discussion document submitted to the President for adoption by the 3 branches of State by 31 March 2024,,,,,,Social Compact discussion document submitted to the President for adoption by the 3 branches of State by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.16.1 Disaster Management Plan (DMP) approved by the DG by target date,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",Develop a draft DMP,Developed  a Draft DMP,,,,,Finalize consultation with stakeholders,,,,,,Submit DMP to EXCO,,,,,,DMP approved by the DG by 31 March 2024,,,,,,DMP approved by the DG by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.2.1 Percentage of positions occupied by people living with disability,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",2.2 %,2.14 %,"Non-compliance with the EE Targets
Not receiving enough pool of PWD candidates
",Sensitize management on appointment of PWD,,,2.2 %,,,,,,2.2 %,,,,,,2.2 %,,,,,,2.2 %,0 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.3.1 Percentage of positions occupied by youth,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",20 %,24 %,,,,,21 %,,,,,,22 %,,,,,,23 %,,,,,,23 %,24 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.4.1 Percentage of investigation on reported corruption cases finalised,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",0 %,53 %,,,,,20 %,,,,,,45 %,,,,,,15 %,,,,,,80 %,53 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.5.1 Percentage of vacant posts,Not Applicable,Max,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",6.5 %,6.8 %,Staff turn over ,To accelerate the advertisement of vacant funded positions,,,6.2 %,,,,,,5.5 %,,,,,,5 %,,,,,,5 %,0 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.6.1 Percentage of disciplinary cases finalised within 90 days from the first day of set down of the hearing,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",75 %,92 %,,,,,75 %,,,,,,75 %,,,,,,75 %,,,,,,75 %,92 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,2.7.1 Percentage of grievances resolved within 60 days from the date the grievance is lodged.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",80 %,65 %,Complexity and availability of officials to finalise the matters. Most of the cases are mainly OSD matters for non-implementation of the agreement and affair labour practice. ,"A strategy has been improvised and a decision has been made to visit files on a weekly basis, use other departments to assist in investigations, and make site visits to provinces.",,,80 %,,,,,,80 %,,,,,,80 %,,,,,,80 %,65 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 1,Programme 1,Quarterly,3.1.1 Number of public education and communication activities conducted in enhancing access to justice and promoting constitutional rights,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",50,155,,,,,120,,,,,,110,,,,,,120,,,,,,400,155,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Annually,4.3.2 Departmental Annual Report on the implementation of the Child Justice Act tabled in Parliament by target date,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,,,,,,,,,,,,,,,,,Annual Report on the implementation of the Child Justice Act tabled in Parliament by 30 September 2023,,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,10.1.1 Number of dedicated specialised Commercial Crimes Courts capacitated,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,,,,,0,,,,,,0,,,,,,2,,,,,,2,0,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.1.1 Number of court facilities refurbished and upgraded through minor capital works.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster",Assessments of sites and preparation of bid documents,Assessments of sites and preparation of bid documents,,,,,Awarding of contracts,,,,,,Progress report on construction,,,,,,70,,,,,,70,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.10.1 Percentage of maintenance matters finalised within 90 days from the date of proper service of process,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",92 %,90 %,Inadequate human resource capacity and the need to consult with the judiciary and NPA on strategies to meet the target set.,Workshops to be held with provincial stakeholders on the target and strategies to reach the target.,,,92 %,,,,,,92 %,,,,,,92 %,,,,,,92 %,90 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.11.1 Percentage of maintenance investigations finalised by the Maintenance Investigator within 60 days from the date of receipt of instruction/ referral,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",50 %,95 %,,,,,50 %,,,,,,50 %,,,,,,50 %,,,,,,50 %,95 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.12.1 Number of activities actioned to enhance the effectiveness of the established SOGIESC Provincial Task Teams,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster","3 (1 PTT meeting, 1 training workshop in Limpopo and 1 Report)","3 (1PTT meeting, 1 training workshop in Limpopo and 1 Report)",,,,,"3 (1 PTT meeting, 1 training workshop in Free State and 1 Report)",,,,,,"3 (1 PTT meeting, 1 training workshop in the Northern Cape and 1 Report)",,,,,,"4 (3 PTT meetings in North West, Mpumalanga, Eastern Cape and 1 Report)",,,,,,13,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.13.1 Number of activities actioned in collaboration with other stakeholders to prevent and combat Trafficking in Persons,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster","3 (1 NICTIP meeting, 1 PTT and 1 Report)","3 (1 NICTIP Meeting, 1PTT Meeting and 1 Report)",,,,,"3 (1 NICTIP meeting, 1 PTT and 1 Report)",,,,,,"3 (1 NICTIP meeting, 1 PTT and 1 Report)",,,,,,"4 (1 NICTIP meeting, 1 PTT and 1 Report and 1 consolidated Annual Report)",,,,,,13,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.14.1 National strategy for domestic violence courtbased support services approved by target date,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,,,,,Draft strategy produced,,,,,,Stakeholder consultation conducted,,,,,,National strategy for domestic violence court-based support services approved by 31 March 2024,,,,,,National strategy for domestic violence court-based support services approved by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.15. Report of the review of the Small Claims Court system submitted to the Minister target date,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",Consultation with stakeholders and finalisation of Terms of Reference for the Review,Consultative Workshop held on 30 June to finalise draft Terms of Reference. Draft Terms of Reference finalised,,,,,Service Provider identified and procured,,,,,,Draft report produced,,,,,,Report of the review of the Small Claims Courts system submitted to the Minister by 31 March 2024,,,,,,Report of the review of the Small Claims Courts system submitted to the Minister by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.16.1 Percentage of Decree of divorce issued by the Registrar within 14 days of finalisation of the divorce,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",95 %,0 %,No data available for reporting.,In the process to enhance the ICMS system to cater for the collection of information.,,What is the expected date for ICMS enhancements to be in place?,95 %,,,,,,95 %,,,,,,95 %,,,,,,95 %,0 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.17.1 Percentage of domestic violence protection orders submitted by a court Clerk to the SAPS or Sheriff within 24 hours from the time the order is granted by the court,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",95 %,0 %,No data available for reporting.,ICT has been requested to amend ICMS DV to provide for capturing of the data,,What is the expected date for ICMS amendments to be in place?,95 %,,,,,,95 %,,,,,,95 %,,,,,,95 %,0 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.17.2 Percentage of domestic violence protection orders served by the Clerk via email within 24 hours from the time the order is granted by the court,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",95 %,0 %,No data available for reporting.,ICT has been requested to amend ICMS DV to provide for capturing of the data,,What is the expected date for ICMS amendments to be in place?,95 %,,,,,,95 %,,,,,,95 %,,,,,,95 %,0 %,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.18.1 Policy Framework on foreign language interpreting submitted to the DG for approval by target date,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster","Research, data gathering and analysis and stakeholder consultation the Policy Framework on foreign language interpreting conducted","Research, data gathering and analysis and stakeholder consultation on the Policy Framework on foreign language interpreting conducted",,,,,"Draft Policy Framework on foreign language interpreting produced and presented to policy making structures, i.e. MANCO and EXCO",,,,,,"Review and incorporate all input, comments and suggestions and second draft of the Framework on foreign language interpreting produced",,,,,,Policy Framework on foreign language interpreting submitted to the DG for approval by 31 March 2024,,,,,,Policy Framework on foreign language interpreting submitted to the DG for approval by 31 March 2024,-,,,,,,,460
Justice and Constitutional Development,Justice and Constitutional Development,National,Programme 2,Programme 2,Quarterly,4.19.1 A National Conference on the review of the criminal justice system in South Africa held by target date,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster","Concept Note developed, and other Conference logistics arranged",Concept Note developed and submitted to DG for approval (27 June 2023),,,,,0,,,,,,0,,,,,,A National Conference on the review of the criminal justice system in South Africa held by 31 March 2024,,,,,,A National Conference on the review of the criminal justice system in South Africa held by 31 March 2024,-,,,,,,,460
